longitude_e,latitude_n,raw_elevation_m,reference_plane_m,corrected_residual_m
76.1367188,17.8789062,-1397.000,-1151.975,-245.025
76.1445312,17.8789062,-1403.000,-1156.448,-246.552
76.1523438,17.8789062,-1436.000,-1160.922,-275.078
76.1601562,17.8789062,-1479.000,-1165.396,-313.604
76.1679688,17.8789062,-1483.000,-1169.870,-313.130
76.1757812,17.8789062,-1506.000,-1174.343,-331.657
76.1835938,17.8789062,-1530.000,-1178.817,-351.183
76.1914062,17.8789062,-1599.000,-1183.291,-415.709
76.1992188,17.8789062,-1622.000,-1187.765,-434.235
76.2070312,17.8789062,-1660.000,-1192.238,-467.762
76.2148438,17.8789062,-1701.000,-1196.712,-504.288
76.2226562,17.8789062,-1734.000,-1201.186,-532.814
76.2304688,17.8789062,-1728.000,-1205.660,-522.340
76.2382812,17.8789062,-1721.000,-1210.133,-510.867
76.2460938,17.8789062,-1714.000,-1214.607,-499.393
76.2539062,17.8789062,-1711.000,-1219.081,-491.919
76.2617188,17.8789062,-1712.000,-1223.555,-488.445
76.2695312,17.8789062,-1716.000,-1228.029,-487.971
76.2773438,17.8789062,-1722.000,-1232.502,-489.498
76.2851562,17.8789062,-1730.000,-1236.976,-493.024
76.2929688,17.8789062,-1736.000,-1241.450,-494.550
76.3007812,17.8789062,-1739.000,-1245.924,-493.076
76.3085938,17.8789062,-1735.000,-1250.397,-484.603
76.3164062,17.8789062,-1721.000,-1254.871,-466.129
76.3242188,17.8789062,-1711.000,-1259.345,-451.655
76.3320312,17.8789062,-1720.000,-1263.819,-456.181
76.3398438,17.8789062,-1740.000,-1268.292,-471.708
76.3476562,17.8789062,-1751.000,-1272.766,-478.234
76.3554688,17.8789062,-1756.000,-1277.240,-478.760
76.3632812,17.8789062,-1759.000,-1281.714,-477.286
76.3710938,17.8789062,-1770.000,-1286.187,-483.813
76.3789062,17.8789062,-1813.000,-1290.661,-522.339
76.3867188,17.8789062,-1860.000,-1295.135,-564.865
76.3945312,17.8789062,-1904.000,-1299.609,-604.391
76.4023438,17.8789062,-1936.000,-1304.082,-631.918
76.4101562,17.8789062,-1937.000,-1308.556,-628.444
76.4179688,17.8789062,-1928.000,-1313.030,-614.970
76.4257812,17.8789062,-1915.000,-1317.504,-597.496
76.4335938,17.8789062,-1901.000,-1321.977,-579.023
76.4414062,17.8789062,-1887.000,-1326.451,-560.549
76.4492188,17.8789062,-1870.000,-1330.925,-539.075
75.3554688,17.8710938,-856.000,-706.619,-149.381
75.3632812,17.8710938,-855.000,-711.093,-143.907
75.3710938,17.8710938,-852.000,-715.567,-136.433
75.3789062,17.8710938,-861.000,-720.041,-140.959
75.3867188,17.8710938,-871.000,-724.514,-146.486
75.3945312,17.8710938,-879.000,-728.988,-150.012
75.4023438,17.8710938,-881.000,-733.462,-147.538
75.4101562,17.8710938,-880.000,-737.936,-142.064
75.4179688,17.8710938,-879.000,-742.409,-136.591
75.4257812,17.8710938,-879.000,-746.883,-132.117
75.4335938,17.8710938,-878.000,-751.357,-126.643
75.4414062,17.8710938,-877.000,-755.831,-121.169
75.4492188,17.8710938,-875.000,-760.305,-114.695
75.4570312,17.8710938,-872.000,-764.778,-107.222
75.4648438,17.8710938,-869.000,-769.252,-99.748
75.4726562,17.8710938,-867.000,-773.726,-93.274
75.4804688,17.8710938,-856.000,-778.200,-77.800
75.4882812,17.8710938,-844.000,-782.673,-61.327
75.4960938,17.8710938,-833.000,-787.147,-45.853
75.5039062,17.8710938,-819.000,-791.621,-27.379
75.5117188,17.8710938,-806.000,-796.095,-9.905
75.5195312,17.8710938,-792.000,-800.568,8.568
75.5273438,17.8710938,-776.000,-805.042,29.042
75.5351562,17.8710938,-765.000,-809.516,44.516
75.5429688,17.8710938,-765.000,-813.990,48.990
75.5507812,17.8710938,-767.000,-818.463,51.463
75.5585938,17.8710938,-769.000,-822.937,53.937
75.5664062,17.8710938,-773.000,-827.411,54.411
75.5742188,17.8710938,-775.000,-831.885,56.885
75.5820312,17.8710938,-776.000,-836.358,60.358
75.5898438,17.8710938,-778.000,-840.832,62.832
75.5976562,17.8710938,-790.000,-845.306,55.306
75.6054688,17.8710938,-803.000,-849.780,46.780
75.6132812,17.8710938,-817.000,-854.253,37.253
75.6210938,17.8710938,-829.000,-858.727,29.727
75.6289062,17.8710938,-840.000,-863.201,23.201
75.6367188,17.8710938,-847.000,-867.675,20.675
75.6445312,17.8710938,-852.000,-872.148,20.148
75.6523438,17.8710938,-857.000,-876.622,19.622
75.6601562,17.8710938,-869.000,-881.096,12.096
75.6679688,17.8710938,-884.000,-885.570,1.570
75.6757812,17.8710938,-897.000,-890.044,-6.956
75.6835938,17.8710938,-909.000,-894.517,-14.483
75.6914062,17.8710938,-920.000,-898.991,-21.009
75.6992188,17.8710938,-929.000,-903.465,-25.535
75.7070312,17.8710938,-938.000,-907.939,-30.061
75.7148438,17.8710938,-940.000,-912.412,-27.588
75.7226562,17.8710938,-948.000,-916.886,-31.114
75.7304688,17.8710938,-953.000,-921.360,-31.640
75.7382812,17.8710938,-957.000,-925.834,-31.166
75.7460938,17.8710938,-959.000,-930.307,-28.693
75.7539062,17.8710938,-961.000,-934.781,-26.219
75.7617188,17.8710938,-961.000,-939.255,-21.745
75.7695312,17.8710938,-962.000,-943.729,-18.271
75.7773438,17.8710938,-962.000,-948.202,-13.798
75.7851562,17.8710938,-965.000,-952.676,-12.324
75.7929688,17.8710938,-973.000,-957.150,-15.850
75.8007812,17.8710938,-979.000,-961.624,-17.376
75.8085938,17.8710938,-984.000,-966.097,-17.903
75.8164062,17.8710938,-986.000,-970.571,-15.429
75.8242188,17.8710938,-975.000,-975.045,0.045
75.8320312,17.8710938,-962.000,-979.519,17.519
75.8398438,17.8710938,-945.000,-983.992,38.992
75.8476562,17.8710938,-925.000,-988.466,63.466
75.8554688,17.8710938,-899.000,-992.940,93.940
75.8632812,17.8710938,-860.000,-997.414,137.414
75.8710938,17.8710938,-793.000,-1001.888,208.888
75.8789062,17.8710938,-734.000,-1006.361,272.361
75.8867188,17.8710938,-719.000,-1010.835,291.835
75.8945312,17.8710938,-711.000,-1015.309,304.309
75.9023438,17.8710938,-709.000,-1019.783,310.783
75.9101562,17.8710938,-709.000,-1024.256,315.256
75.9179688,17.8710938,-712.000,-1028.730,316.730
75.9257812,17.8710938,-718.000,-1033.204,315.204
75.9335938,17.8710938,-728.000,-1037.678,309.678
75.9414062,17.8710938,-743.000,-1042.151,299.151
75.9492188,17.8710938,-763.000,-1046.625,283.625
75.9570312,17.8710938,-788.000,-1051.099,263.099
75.9648438,17.8710938,-815.000,-1055.573,240.573
75.9726562,17.8710938,-822.000,-1060.046,238.046
75.9804688,17.8710938,-740.000,-1064.520,324.520
75.9882812,17.8710938,-661.000,-1068.994,407.994
75.9960938,17.8710938,-602.000,-1073.468,471.468
76.0039062,17.8710938,-624.000,-1077.941,453.941
76.0117188,17.8710938,-655.000,-1082.415,427.415
76.0195312,17.8710938,-662.000,-1086.889,424.889
76.0273438,17.8710938,-661.000,-1091.363,430.363
76.0351562,17.8710938,-664.000,-1095.836,431.836
76.0429688,17.8710938,-674.000,-1100.310,426.310
76.0507812,17.8710938,-681.000,-1104.784,423.784
76.0585938,17.8710938,-680.000,-1109.258,429.258
76.0664062,17.8710938,-708.000,-1113.732,405.732
76.0742188,17.8710938,-751.000,-1118.205,367.205
76.0820312,17.8710938,-795.000,-1122.679,327.679
76.0898438,17.8710938,-838.000,-1127.153,289.153
76.0976562,17.8710938,-876.000,-1131.627,255.627
76.1054688,17.8710938,-902.000,-1136.100,234.100
76.1132812,17.8710938,-1000.000,-1140.574,140.574
76.1210938,17.8710938,-1131.000,-1145.048,14.048
76.1289062,17.8710938,-1269.000,-1149.522,-119.478
76.1367188,17.8710938,-1379.000,-1153.995,-225.005
76.1445312,17.8710938,-1403.000,-1158.469,-244.531
76.1523438,17.8710938,-1426.000,-1162.943,-263.057
76.1601562,17.8710938,-1484.000,-1167.417,-316.583
76.1679688,17.8710938,-1509.000,-1171.890,-337.110
76.1757812,17.8710938,-1544.000,-1176.364,-367.636
76.1835938,17.8710938,-1592.000,-1180.838,-411.162
76.1914062,17.8710938,-1625.000,-1185.312,-439.688
76.1992188,17.8710938,-1651.000,-1189.785,-461.215
76.2070312,17.8710938,-1681.000,-1194.259,-486.741
76.2148438,17.8710938,-1715.000,-1198.733,-516.267
76.2226562,17.8710938,-1742.000,-1203.207,-538.793
76.2304688,17.8710938,-1736.000,-1207.680,-528.320
76.2382812,17.8710938,-1730.000,-1212.154,-517.846
76.2460938,17.8710938,-1723.000,-1216.628,-506.372
76.2539062,17.8710938,-1719.000,-1221.102,-497.898
76.2617188,17.8710938,-1718.000,-1225.576,-492.424
76.2695312,17.8710938,-1721.000,-1230.049,-490.951
76.2773438,17.8710938,-1726.000,-1234.523,-491.477
76.2851562,17.8710938,-1735.000,-1238.997,-496.003
76.2929688,17.8710938,-1746.000,-1243.471,-502.529
76.3007812,17.8710938,-1763.000,-1247.944,-515.056
76.3085938,17.8710938,-1786.000,-1252.418,-533.582
76.3164062,17.8710938,-1813.000,-1256.892,-556.108
76.3242188,17.8710938,-1798.000,-1261.366,-536.634
76.3320312,17.8710938,-1806.000,-1265.839,-540.161
76.3398438,17.8710938,-1785.000,-1270.313,-514.687
76.3476562,17.8710938,-1772.000,-1274.787,-497.213
76.3554688,17.8710938,-1765.000,-1279.261,-485.739
76.3632812,17.8710938,-1764.000,-1283.734,-480.266
76.3710938,17.8710938,-1784.000,-1288.208,-495.792
76.3789062,17.8710938,-1820.000,-1292.682,-527.318
76.3867188,17.8710938,-1864.000,-1297.156,-566.844
76.3945312,17.8710938,-1907.000,-1301.629,-605.371
76.4023438,17.8710938,-1941.000,-1306.103,-634.897
76.4101562,17.8710938,-1945.000,-1310.577,-634.423
76.4179688,17.8710938,-1938.000,-1315.051,-622.949
76.4257812,17.8710938,-1926.000,-1319.524,-606.476
76.4335938,17.8710938,-1913.000,-1323.998,-589.002
76.4414062,17.8710938,-1898.000,-1328.472,-569.528
76.4492188,17.8710938,-1880.000,-1332.946,-547.054
75.3554688,17.8632812,-868.000,-708.640,-159.360
75.3632812,17.8632812,-866.000,-713.114,-152.886
75.3710938,17.8632812,-866.000,-717.588,-148.412
75.3789062,17.8632812,-872.000,-722.061,-149.939
75.3867188,17.8632812,-880.000,-726.535,-153.465
75.3945312,17.8632812,-886.000,-731.009,-154.991
75.4023438,17.8632812,-888.000,-735.483,-152.517
75.4101562,17.8632812,-888.000,-739.956,-148.044
75.4179688,17.8632812,-886.000,-744.430,-141.570
75.4257812,17.8632812,-884.000,-748.904,-135.096
75.4335938,17.8632812,-882.000,-753.378,-128.622
75.4414062,17.8632812,-883.000,-757.851,-125.149
75.4492188,17.8632812,-881.000,-762.325,-118.675
75.4570312,17.8632812,-878.000,-766.799,-111.201
75.4648438,17.8632812,-875.000,-771.273,-103.727
75.4726562,17.8632812,-872.000,-775.747,-96.253
75.4804688,17.8632812,-853.000,-780.220,-72.780
75.4882812,17.8632812,-833.000,-784.694,-48.306
75.4960938,17.8632812,-818.000,-789.168,-28.832
75.5039062,17.8632812,-804.000,-793.642,-10.358
75.5117188,17.8632812,-792.000,-798.115,6.115
75.5195312,17.8632812,-780.000,-802.589,22.589
75.5273438,17.8632812,-769.000,-807.063,38.063
75.5351562,17.8632812,-746.000,-811.537,65.537
75.5429688,17.8632812,-744.000,-816.010,72.010
75.5507812,17.8632812,-744.000,-820.484,76.484
75.5585938,17.8632812,-742.000,-824.958,82.958
75.5664062,17.8632812,-756.000,-829.432,73.432
75.5742188,17.8632812,-767.000,-833.905,66.905
75.5820312,17.8632812,-773.000,-838.379,65.379
75.5898438,17.8632812,-777.000,-842.853,65.853
75.5976562,17.8632812,-790.000,-847.327,57.327
75.6054688,17.8632812,-805.000,-851.800,46.800
75.6132812,17.8632812,-819.000,-856.274,37.274
75.6210938,17.8632812,-833.000,-860.748,27.748
75.6289062,17.8632812,-845.000,-865.222,20.222
75.6367188,17.8632812,-855.000,-869.695,14.695
75.6445312,17.8632812,-862.000,-874.169,12.169
75.6523438,17.8632812,-865.000,-878.643,13.643
75.6601562,17.8632812,-876.000,-883.117,7.117
75.6679688,17.8632812,-890.000,-887.591,-2.409
75.6757812,17.8632812,-903.000,-892.064,-10.936
75.6835938,17.8632812,-916.000,-896.538,-19.462
75.6914062,17.8632812,-928.000,-901.012,-26.988
75.6992188,17.8632812,-939.000,-905.486,-33.514
75.7070312,17.8632812,-948.000,-909.959,-38.041
75.7148438,17.8632812,-954.000,-914.433,-39.567
75.7226562,17.8632812,-957.000,-918.907,-38.093
75.7304688,17.8632812,-960.000,-923.381,-36.619
75.7382812,17.8632812,-962.000,-927.854,-34.146
75.7460938,17.8632812,-964.000,-932.328,-31.672
75.7539062,17.8632812,-964.000,-936.802,-27.198
75.7617188,17.8632812,-964.000,-941.276,-22.724
75.7695312,17.8632812,-962.000,-945.749,-16.251
75.7773438,17.8632812,-961.000,-950.223,-10.777
75.7851562,17.8632812,-960.000,-954.697,-5.303
75.7929688,17.8632812,-978.000,-959.171,-18.829
75.8007812,17.8632812,-983.000,-963.644,-19.356
75.8085938,17.8632812,-984.000,-968.118,-15.882
75.8164062,17.8632812,-981.000,-972.592,-8.408
75.8242188,17.8632812,-971.000,-977.066,6.066
75.8320312,17.8632812,-956.000,-981.539,25.539
75.8398438,17.8632812,-938.000,-986.013,48.013
75.8476562,17.8632812,-916.000,-990.487,74.487
75.8554688,17.8632812,-888.000,-994.961,106.961
75.8632812,17.8632812,-845.000,-999.435,154.435
75.8710938,17.8632812,-763.000,-1003.908,240.908
75.8789062,17.8632812,-719.000,-1008.382,289.382
75.8867188,17.8632812,-690.000,-1012.856,322.856
75.8945312,17.8632812,-678.000,-1017.330,339.330
75.9023438,17.8632812,-672.000,-1021.803,349.803
75.9101562,17.8632812,-670.000,-1026.277,356.277
75.9179688,17.8632812,-670.000,-1030.751,360.751
75.9257812,17.8632812,-671.000,-1035.225,364.225
75.9335938,17.8632812,-674.000,-1039.698,365.698
75.9414062,17.8632812,-680.000,-1044.172,364.172
75.9492188,17.8632812,-692.000,-1048.646,356.646
75.9570312,17.8632812,-710.000,-1053.120,343.120
75.9648438,17.8632812,-732.000,-1057.593,325.593
75.9726562,17.8632812,-742.000,-1062.067,320.067
75.9804688,17.8632812,-656.000,-1066.541,410.541
75.9882812,17.8632812,-590.000,-1071.015,481.015
75.9960938,17.8632812,-544.000,-1075.488,531.488
76.0039062,17.8632812,-582.000,-1079.962,497.962
76.0117188,17.8632812,-627.000,-1084.436,457.436
76.0195312,17.8632812,-617.000,-1088.910,471.910
76.0273438,17.8632812,-606.000,-1093.383,487.383
76.0351562,17.8632812,-628.000,-1097.857,469.857
76.0429688,17.8632812,-649.000,-1102.331,453.331
76.0507812,17.8632812,-667.000,-1106.805,439.805
76.0585938,17.8632812,-716.000,-1111.279,395.279
76.0664062,17.8632812,-748.000,-1115.752,367.752
76.0742188,17.8632812,-794.000,-1120.226,326.226
76.0820312,17.8632812,-850.000,-1124.700,274.700
76.0898438,17.8632812,-917.000,-1129.174,212.174
76.0976562,17.8632812,-993.000,-1133.647,140.647
76.1054688,17.8632812,-1013.000,-1138.121,125.121
76.1132812,17.8632812,-1076.000,-1142.595,66.595
76.1210938,17.8632812,-1173.000,-1147.069,-25.931
76.1289062,17.8632812,-1285.000,-1151.542,-133.458
76.1367188,17.8632812,-1382.000,-1156.016,-225.984
76.1445312,17.8632812,-1401.000,-1160.490,-240.510
76.1523438,17.8632812,-1418.000,-1164.964,-253.036
76.1601562,17.8632812,-1487.000,-1169.437,-317.563
76.1679688,17.8632812,-1521.000,-1173.911,-347.089
76.1757812,17.8632812,-1560.000,-1178.385,-381.615
76.1835938,17.8632812,-1607.000,-1182.859,-424.141
76.1914062,17.8632812,-1640.000,-1187.332,-452.668
76.1992188,17.8632812,-1666.000,-1191.806,-474.194
76.2070312,17.8632812,-1693.000,-1196.280,-496.720
76.2148438,17.8632812,-1722.000,-1200.754,-521.246
76.2226562,17.8632812,-1743.000,-1205.227,-537.773
76.2304688,17.8632812,-1744.000,-1209.701,-534.299
76.2382812,17.8632812,-1738.000,-1214.175,-523.825
76.2460938,17.8632812,-1730.000,-1218.649,-511.351
76.2539062,17.8632812,-1724.000,-1223.122,-500.878
76.2617188,17.8632812,-1722.000,-1227.596,-494.404
76.2695312,17.8632812,-1722.000,-1232.070,-489.930
76.2773438,17.8632812,-1727.000,-1236.544,-490.456
76.2851562,17.8632812,-1735.000,-1241.018,-493.982
76.2929688,17.8632812,-1750.000,-1245.491,-504.509
76.3007812,17.8632812,-1772.000,-1249.965,-522.035
76.3085938,17.8632812,-1806.000,-1254.439,-551.561
76.3164062,17.8632812,-1845.000,-1258.913,-586.087
76.3242188,17.8632812,-1844.000,-1263.386,-580.614
76.3320312,17.8632812,-1830.000,-1267.860,-562.140
76.3398438,17.8632812,-1801.000,-1272.334,-528.666
76.3476562,17.8632812,-1785.000,-1276.808,-508.192
76.3554688,17.8632812,-1778.000,-1281.281,-496.719
76.3632812,17.8632812,-1781.000,-1285.755,-495.245
76.3710938,17.8632812,-1801.000,-1290.229,-510.771
76.3789062,17.8632812,-1828.000,-1294.703,-533.297
76.3867188,17.8632812,-1867.000,-1299.176,-567.824
76.3945312,17.8632812,-1909.000,-1303.650,-605.350
76.4023438,17.8632812,-1939.000,-1308.124,-630.876
76.4101562,17.8632812,-1950.000,-1312.598,-637.402
76.4179688,17.8632812,-1947.000,-1317.071,-629.929
76.4257812,17.8632812,-1939.000,-1321.545,-617.455
76.4335938,17.8632812,-1929.000,-1326.019,-602.981
76.4414062,17.8632812,-1918.000,-1330.493,-587.507
76.4492188,17.8632812,-1904.000,-1334.966,-569.034
75.3554688,17.8554688,-881.000,-710.661,-170.339
75.3632812,17.8554688,-879.000,-715.135,-163.865
75.3710938,17.8554688,-880.000,-719.608,-160.392
75.3789062,17.8554688,-885.000,-724.082,-160.918
75.3867188,17.8554688,-891.000,-728.556,-162.444
75.3945312,17.8554688,-895.000,-733.030,-161.970
75.4023438,17.8554688,-897.000,-737.503,-159.497
75.4101562,17.8554688,-896.000,-741.977,-154.023
75.4179688,17.8554688,-894.000,-746.451,-147.549
75.4257812,17.8554688,-892.000,-750.925,-141.075
75.4335938,17.8554688,-891.000,-755.398,-135.602
75.4414062,17.8554688,-893.000,-759.872,-133.128
75.4492188,17.8554688,-890.000,-764.346,-125.654
75.4570312,17.8554688,-883.000,-768.820,-114.180
75.4648438,17.8554688,-876.000,-773.294,-102.706
75.4726562,17.8554688,-866.000,-777.767,-88.233
75.4804688,17.8554688,-842.000,-782.241,-59.759
75.4882812,17.8554688,-813.000,-786.715,-26.285
75.4960938,17.8554688,-781.000,-791.189,10.189
75.5039062,17.8554688,-786.000,-795.662,9.662
75.5117188,17.8554688,-779.000,-800.136,21.136
75.5195312,17.8554688,-763.000,-804.610,41.610
75.5273438,17.8554688,-747.000,-809.084,62.084
75.5351562,17.8554688,-734.000,-813.557,79.557
75.5429688,17.8554688,-734.000,-818.031,84.031
75.5507812,17.8554688,-737.000,-822.505,85.505
75.5585938,17.8554688,-740.000,-826.979,86.979
75.5664062,17.8554688,-756.000,-831.452,75.452
75.5742188,17.8554688,-769.000,-835.926,66.926
75.5820312,17.8554688,-776.000,-840.400,64.400
75.5898438,17.8554688,-777.000,-844.874,67.874
75.5976562,17.8554688,-792.000,-849.347,57.347
75.6054688,17.8554688,-808.000,-853.821,45.821
75.6132812,17.8554688,-824.000,-858.295,34.295
75.6210938,17.8554688,-838.000,-862.769,24.769
75.6289062,17.8554688,-852.000,-867.242,15.242
75.6367188,17.8554688,-865.000,-871.716,6.716
75.6445312,17.8554688,-875.000,-876.190,1.190
75.6523438,17.8554688,-875.000,-880.664,5.664
75.6601562,17.8554688,-885.000,-885.138,0.138
75.6679688,17.8554688,-898.000,-889.611,-8.389
75.6757812,17.8554688,-911.000,-894.085,-16.915
75.6835938,17.8554688,-924.000,-898.559,-25.441
75.6914062,17.8554688,-937.000,-903.033,-33.967
75.6992188,17.8554688,-949.000,-907.506,-41.494
75.7070312,17.8554688,-958.000,-911.980,-46.020
75.7148438,17.8554688,-961.000,-916.454,-44.546
75.7226562,17.8554688,-966.000,-920.928,-45.072
75.7304688,17.8554688,-968.000,-925.401,-42.599
75.7382812,17.8554688,-969.000,-929.875,-39.125
75.7460938,17.8554688,-969.000,-934.349,-34.651
75.7539062,17.8554688,-968.000,-938.823,-29.177
75.7617188,17.8554688,-967.000,-943.296,-23.704
75.7695312,17.8554688,-966.000,-947.770,-18.230
75.7773438,17.8554688,-964.000,-952.244,-11.756
75.7851562,17.8554688,-964.000,-956.718,-7.282
75.7929688,17.8554688,-971.000,-961.191,-9.809
75.8007812,17.8554688,-983.000,-965.665,-17.335
75.8085938,17.8554688,-987.000,-970.139,-16.861
75.8164062,17.8554688,-985.000,-974.613,-10.387
75.8242188,17.8554688,-971.000,-979.086,8.086
75.8320312,17.8554688,-952.000,-983.560,31.560
75.8398438,17.8554688,-930.000,-988.034,58.034
75.8476562,17.8554688,-905.000,-992.508,87.508
75.8554688,17.8554688,-874.000,-996.981,122.981
75.8632812,17.8554688,-833.000,-1001.455,168.455
75.8710938,17.8554688,-703.000,-1005.929,302.929
75.8789062,17.8554688,-664.000,-1010.403,346.403
75.8867188,17.8554688,-646.000,-1014.877,368.877
75.8945312,17.8554688,-638.000,-1019.350,381.350
75.9023438,17.8554688,-634.000,-1023.824,389.824
75.9101562,17.8554688,-630.000,-1028.298,398.298
75.9179688,17.8554688,-626.000,-1032.772,406.772
75.9257812,17.8554688,-620.000,-1037.245,417.245
75.9335938,17.8554688,-615.000,-1041.719,426.719
75.9414062,17.8554688,-611.000,-1046.193,435.193
75.9492188,17.8554688,-610.000,-1050.667,440.667
75.9570312,17.8554688,-614.000,-1055.140,441.140
75.9648438,17.8554688,-618.000,-1059.614,441.614
75.9726562,17.8554688,-607.000,-1064.088,457.088
75.9804688,17.8554688,-562.000,-1068.562,506.562
75.9882812,17.8554688,-536.000,-1073.035,537.035
75.9960938,17.8554688,-519.000,-1077.509,558.509
76.0039062,17.8554688,-547.000,-1081.983,534.983
76.0117188,17.8554688,-578.000,-1086.457,508.457
76.0195312,17.8554688,-572.000,-1090.930,518.930
76.0273438,17.8554688,-581.000,-1095.404,514.404
76.0351562,17.8554688,-610.000,-1099.878,489.878
76.0429688,17.8554688,-643.000,-1104.352,461.352
76.0507812,17.8554688,-677.000,-1108.825,431.825
76.0585938,17.8554688,-755.000,-1113.299,358.299
76.0664062,17.8554688,-792.000,-1117.773,325.773
76.0742188,17.8554688,-833.000,-1122.247,289.247
76.0820312,17.8554688,-884.000,-1126.721,242.721
76.0898438,17.8554688,-950.000,-1131.194,181.194
76.0976562,17.8554688,-1025.000,-1135.668,110.668
76.1054688,17.8554688,-1057.000,-1140.142,83.142
76.1132812,17.8554688,-1113.000,-1144.616,31.616
76.1210938,17.8554688,-1192.000,-1149.089,-42.911
76.1289062,17.8554688,-1282.000,-1153.563,-128.437
76.1367188,17.8554688,-1365.000,-1158.037,-206.963
76.1445312,17.8554688,-1393.000,-1162.511,-230.489
76.1523438,17.8554688,-1418.000,-1166.984,-251.016
76.1601562,17.8554688,-1474.000,-1171.458,-302.542
76.1679688,17.8554688,-1514.000,-1175.932,-338.068
76.1757812,17.8554688,-1553.000,-1180.406,-372.594
76.1835938,17.8554688,-1595.000,-1184.879,-410.121
76.1914062,17.8554688,-1647.000,-1189.353,-457.647
76.1992188,17.8554688,-1671.000,-1193.827,-477.173
76.2070312,17.8554688,-1697.000,-1198.301,-498.699
76.2148438,17.8554688,-1729.000,-1202.774,-526.226
76.2226562,17.8554688,-1759.000,-1207.248,-551.752
76.2304688,17.8554688,-1760.000,-1211.722,-548.278
76.2382812,17.8554688,-1746.000,-1216.196,-529.804
76.2460938,17.8554688,-1733.000,-1220.669,-512.331
76.2539062,17.8554688,-1725.000,-1225.143,-499.857
76.2617188,17.8554688,-1721.000,-1229.617,-491.383
76.2695312,17.8554688,-1720.000,-1234.091,-485.909
76.2773438,17.8554688,-1723.000,-1238.565,-484.435
76.2851562,17.8554688,-1730.000,-1243.038,-486.962
76.2929688,17.8554688,-1741.000,-1247.512,-493.488
76.3007812,17.8554688,-1760.000,-1251.986,-508.014
76.3085938,17.8554688,-1790.000,-1256.460,-533.540
76.3164062,17.8554688,-1828.000,-1260.933,-567.067
76.3242188,17.8554688,-1819.000,-1265.407,-553.593
76.3320312,17.8554688,-1788.000,-1269.881,-518.119
76.3398438,17.8554688,-1784.000,-1274.355,-509.645
76.3476562,17.8554688,-1783.000,-1278.828,-504.172
76.3554688,17.8554688,-1783.000,-1283.302,-499.698
76.3632812,17.8554688,-1782.000,-1287.776,-494.224
76.3710938,17.8554688,-1794.000,-1292.250,-501.750
76.3789062,17.8554688,-1822.000,-1296.723,-525.277
76.3867188,17.8554688,-1867.000,-1301.197,-565.803
76.3945312,17.8554688,-1917.000,-1305.671,-611.329
76.4023438,17.8554688,-1960.000,-1310.145,-649.855
76.4101562,17.8554688,-1965.000,-1314.618,-650.382
76.4179688,17.8554688,-1959.000,-1319.092,-639.908
76.4257812,17.8554688,-1952.000,-1323.566,-628.434
76.4335938,17.8554688,-1947.000,-1328.040,-618.960
76.4414062,17.8554688,-1945.000,-1332.513,-612.487
76.4492188,17.8554688,-1949.000,-1336.987,-612.013
75.3554688,17.8476562,-895.000,-712.682,-182.318
75.3632812,17.8476562,-893.000,-717.155,-175.845
75.3710938,17.8476562,-893.000,-721.629,-171.371
75.3789062,17.8476562,-898.000,-726.103,-171.897
75.3867188,17.8476562,-904.000,-730.577,-173.423
75.3945312,17.8476562,-909.000,-735.050,-173.950
75.4023438,17.8476562,-908.000,-739.524,-168.476
75.4101562,17.8476562,-908.000,-743.998,-164.002
75.4179688,17.8476562,-905.000,-748.472,-156.528
75.4257812,17.8476562,-899.000,-752.945,-146.055
75.4335938,17.8476562,-911.000,-757.419,-153.581
75.4414062,17.8476562,-910.000,-761.893,-148.107
75.4492188,17.8476562,-901.000,-766.367,-134.633
75.4570312,17.8476562,-888.000,-770.840,-117.160
75.4648438,17.8476562,-873.000,-775.314,-97.686
75.4726562,17.8476562,-855.000,-779.788,-75.212
75.4804688,17.8476562,-838.000,-784.262,-53.738
75.4882812,17.8476562,-817.000,-788.736,-28.264
75.4960938,17.8476562,-800.000,-793.209,-6.791
75.5039062,17.8476562,-797.000,-797.683,0.683
75.5117188,17.8476562,-776.000,-802.157,26.157
75.5195312,17.8476562,-747.000,-806.631,59.631
75.5273438,17.8476562,-721.000,-811.104,90.104
75.5351562,17.8476562,-718.000,-815.578,97.578
75.5429688,17.8476562,-727.000,-820.052,93.052
75.5507812,17.8476562,-740.000,-824.526,84.526
75.5585938,17.8476562,-755.000,-828.999,73.999
75.5664062,17.8476562,-767.000,-833.473,66.473
75.5742188,17.8476562,-778.000,-837.947,59.947
75.5820312,17.8476562,-789.000,-842.421,53.421
75.5898438,17.8476562,-791.000,-846.894,55.894
75.5976562,17.8476562,-802.000,-851.368,49.368
75.6054688,17.8476562,-815.000,-855.842,40.842
75.6132812,17.8476562,-829.000,-860.316,31.316
75.6210938,17.8476562,-844.000,-864.789,20.789
75.6289062,17.8476562,-859.000,-869.263,10.263
75.6367188,17.8476562,-874.000,-873.737,-0.263
75.6445312,17.8476562,-887.000,-878.211,-8.789
75.6523438,17.8476562,-889.000,-882.684,-6.316
75.6601562,17.8476562,-896.000,-887.158,-8.842
75.6679688,17.8476562,-906.000,-891.632,-14.368
75.6757812,17.8476562,-918.000,-896.106,-21.894
75.6835938,17.8476562,-931.000,-900.580,-30.420
