distance_from_outlet_along_rim_km,longitude_e_deg,latitude_n_deg,mola_raw_m,corrected_min_m,corrected_median_m,corrected_max_m
11.287621255294525,76.07321338439844,18.286475716743944,-1005.1268863414434,69.6979509843377,124.65012718913522,128.77633004491827
11.537621255294525,76.07206217154884,18.290549239134904,-994.1298697062027,78.3389041524672,133.07371186473802,137.11277249490627
11.787621255294525,76.07091095869922,18.29462276152586,-980.577611950797,89.53509844076177,144.05253766050544,148.00445606505912
12.037621255294525,76.0697597458496,18.29869628391682,-964.8205376060039,102.93610931844364,157.2361800456606,161.10095622459949
12.287621255294525,76.06860853299997,18.30276980630778,-944.3277546878435,121.07282876949284,175.15553100418288,178.93316495750696
12.537621255294525,76.06745732015035,18.306843328698736,-918.6311266616169,144.4133933286082,198.2787270707713,201.96921879848082
12.787621255294525,76.06630610730075,18.310916851089694,-883.864950695684,176.82350582742993,230.4714710770661,234.07482057916104
13.037621255294525,76.06508556179038,18.314971924181258,-844.4799216424855,213.79821510728573,267.2308022852395,270.7404383035854
13.287621255294525,76.0638399031641,18.31902031471672,-804.5654665972482,251.2826980985027,304.50062815892386,307.9141705055155
13.537621255294525,76.06259424453779,18.323068705252183,-764.1379372437043,289.28025539802593,342.2835283409149,345.6009770157525
13.787621255294525,76.0613485859115,18.32711709578765,-731.3140174454235,319.6742031422863,372.46281896764265,375.6841739707264
14.037621255294525,76.0601029272852,18.331165486323112,-701.1464067963414,347.41184173734814,399.9858004451719,403.1110617765014
14.287621255294525,76.05885726865891,18.335213876858575,-704.8475242024956,341.28075227717363,393.64005386746476,396.66922152704024
14.537621255294525,76.05779034117944,18.33929988468754,-732.5724524579001,311.2690215294639,363.40910341545816,366.3590674354192
14.787621255294525,76.0571179156784,18.343468922793953,-741.8904274828021,299.9802531486132,351.891044620548,354.7990853026954
15.037621255294525,76.05644549017737,18.347637960900364,-748.7812817528744,291.1186055225925,342.80010658046774,345.66622392480133
15.287621255294525,76.05577306467633,18.35180699900678,-745.4822040232154,292.4468898963032,343.8991005401185,346.7232945466387
15.537621255294525,76.0551006391753,18.35597603711319,-741.5810718527148,294.37722871085543,345.600148940611,348.3824196093178
15.787621255294525,76.05442821367426,18.360145075219602,-731.1170606294156,302.87044657820616,353.86407639390245,356.6044237247952
16.037621255294525,76.05375578817322,18.364314113326014,-714.2521994656022,317.76451438607137,368.5288537877077,371.22727778078706
16.287621255294525,76.05308336267218,18.36848315143243,-676.5928363275127,353.4530841682122,403.988133155789,406.64463381105475
16.537621255294525,76.05161839508449,18.372454012288774,-640.4032623202094,387.04743555464154,437.3752195596086,439.91474456760113
16.787621255294525,76.05004126895795,18.376396827605117,-586.5876542166127,438.1794533971595,488.30308940251416,490.7150175514307
17.037621255294525,76.04846414283142,18.38033964292146,-530.8269463863165,491.2565709663768,541.1760589721192,543.4603902619593
17.287621255294525,76.04688701670489,18.384282458237802,-485.588047922448,533.8118791691667,583.5272191752966,585.6839536060605
17.537621255294525,76.04530989057834,18.388225273554145,-447.34344024729654,569.3728965832393,618.8840885897571,620.9132261614448
17.787621255294525,76.04223904693818,18.391147407936973,-439.2859020765543,573.7849913423252,623.1705490812067,624.9273913850268
18.037621255294525,76.03880292867733,18.39381994436208,-470.1216371772311,539.0686006553194,588.347723923986,589.7968863200035
18.287621255294525,76.03536681041648,18.39649248078718,-518.9026993467704,486.4068828994514,535.5795716979031,536.7210541861178
18.537621255294525,76.03193069215564,18.399165017212283,-563.2589143629611,438.170012296932,487.2362666251686,488.0700692055809
18.787621255294525,76.02849457389479,18.401837553637385,-596.8300146889437,400.71825638462076,449.6780762426422,450.20419891525194
19.037621255294525,76.0247793366222,18.404110331688898,-625.1890674979368,368.3682637917608,417.24827178370924,417.4386274685969
19.287621255294525,76.02084923740993,18.40607538129503,-650.2439414240747,339.2375548377794,387.89121232770106,388.05824467466994
19.537621255294525,76.01691913819766,18.408040430901163,-667.8789481942162,317.52671303979434,365.7636643428017,366.28808472162734
19.787621255294525,76.01287759744412,18.409771782747594,-681.3654580442274,299.94495170145035,347.7684765546355,348.6618706751394
20.037621255294525,76.00872970369956,18.411280107745615,-690.7183585393085,286.47826983569746,333.89149821954527,335.1649227745744
20.287621255294525,76.004581809955,18.412788432743636,-696.1459418028592,276.93690520147516,323.9398371159856,325.59329210553983
20.537621255294525,76.00043391621044,18.414296757741656,-694.2629878733424,274.7060777603202,321.2987132054934,323.3321986295729
20.787621255294525,75.9962860224659,18.415805082739677,-688.2924881058674,276.56279615712356,322.7451351329595,325.15865099156383
21.037621255294525,75.99213812872134,18.417313407737694,-675.1186988283828,285.62280406393654,331.3948465704349,334.1883928635647
21.287621255294525,75.98799023497678,18.418821732735715,-659.1039433363985,297.52377818524906,342.88552422241014,346.05910095006516
21.537621255294525,75.98384234123222,18.420330057733736,-639.304325961779,313.20961418919694,358.16106375702066,361.71467091920067
21.787621255294525,75.98001277362664,18.422391058461347,-608.9744940777414,339.51929087491874,384.05706701654856,387.95818686942357
22.037621255294525,75.97643757687925,18.424893696184526,-573.5625741943483,370.9858711874099,415.10727541438234,419.32992339246744
22.287621255294525,75.97286238013184,18.427396333907705,-537.6828506021436,402.92025520871255,446.62528752102776,451.1694636243227
22.537621255294525,75.9693927144799,18.430027888737857,-555.9880431683475,380.71880450698154,424.00917789649395,428.8643742629332
22.787621255294525,75.96595659621904,18.432700425162963,-579.2096789685972,353.61651312040294,396.4927721318977,401.65564840613956
23.037621255294525,75.96256180197727,18.43541628812158,-605.6254694900371,323.3416636021028,365.8048522107458,371.2713295966123
